unique_id,ds,Naive,SeasonalNaive
hotel_70,2023-06-24,0.5657894736842105,0.41228070175438597
hotel_70,2023-06-25,0.5657894736842105,0.4298245614035088
hotel_70,2023-06-26,0.5657894736842105,0.2543859649122807
hotel_70,2023-06-27,0.5657894736842105,0.35964912280701755
hotel_70,2023-06-28,0.5657894736842105,0.4868421052631579
hotel_70,2023-06-29,0.5657894736842105,0.5964912280701754
hotel_70,2023-06-30,0.5657894736842105,0.5657894736842105
hotel_77,2022-12-27,0.0,0.0
hotel_77,2022-12-28,0.0,0.0
hotel_77,2022-12-29,0.0,0.0
hotel_77,2022-12-30,0.0,0.0
hotel_77,2022-12-31,0.0,0.0
hotel_77,2023-01-01,0.0,0.0
hotel_77,2023-01-02,0.0,0.0
hotel_77,2023-01-03,0.0,0.0
hotel_77,2023-01-04,0.0,0.0
hotel_77,2023-01-05,0.0,0.0
hotel_77,2023-01-06,0.0,0.0
hotel_77,2023-01-07,0.0,0.0
hotel_77,2023-01-08,0.0,0.0
hotel_77,2023-01-09,0.0,0.0
hotel_77,2023-01-10,0.0,0.0
hotel_77,2023-01-11,0.0,0.0
hotel_77,2023-01-12,0.0,0.0
hotel_77,2023-01-13,0.0,0.0
hotel_77,2023-01-14,0.0,0.0
hotel_77,2023-01-15,0.0,0.0
hotel_77,2023-01-16,0.0,0.0
hotel_77,2023-01-17,0.0,0.0
hotel_77,2023-01-18,0.0,0.0
hotel_77,2023-01-19,0.0,0.0
hotel_77,2023-01-20,0.0,0.0
hotel_77,2023-01-21,0.0,0.0
hotel_77,2023-01-22,0.0,0.0
hotel_77,2023-01-23,0.0,0.0
hotel_84,2023-06-03,0.9273356401384083,0.8719723183391004
hotel_84,2023-06-04,0.9273356401384083,0.8477508650519031
hotel_84,2023-06-05,0.9273356401384083,0.6539792387543253
hotel_84,2023-06-06,0.9273356401384083,0.6124567474048442
hotel_84,2023-06-07,0.9273356401384083,0.657439446366782
hotel_84,2023-06-08,0.9273356401384083,0.740484429065744
hotel_84,2023-06-09,0.9273356401384083,0.9273356401384083
hotel_84,2023-06-10,0.9273356401384083,0.8719723183391004
hotel_84,2023-06-11,0.9273356401384083,0.8477508650519031
hotel_84,2023-06-12,0.9273356401384083,0.6539792387543253
hotel_84,2023-06-13,0.9273356401384083,0.6124567474048442
hotel_84,2023-06-14,0.9273356401384083,0.657439446366782
hotel_84,2023-06-15,0.9273356401384083,0.740484429065744
hotel_84,2023-06-16,0.9273356401384083,0.9273356401384083
hotel_84,2023-06-17,0.9273356401384083,0.8719723183391004
hotel_84,2023-06-18,0.9273356401384083,0.8477508650519031
hotel_84,2023-06-19,0.9273356401384083,0.6539792387543253
hotel_84,2023-06-20,0.9273356401384083,0.6124567474048442
